Project Name;Package Name;Type Name;Method Name;LOC;CC;PC;Line no;IsTest;Main prod class tested;Production classes tested
train-ticket-master;org.myproject.ms.monitoring;Item;toBuilder;3;1;0;352;0;org.myproject.ms.monitoring.Item;org.myproject.ms.monitoring.Item
train-ticket-master;org.myproject.ms.monitoring;Item;idToHex;5;1;1;357;0;org.myproject.ms.monitoring.Item;org.myproject.ms.monitoring.Item
train-ticket-master;org.myproject.ms.monitoring;Item;writeHexLong;10;1;3;364;0;org.myproject.ms.monitoring.Item;org.myproject.ms.monitoring.Item
train-ticket-master;org.myproject.ms.monitoring;Item;writeHexByte;4;1;3;375;0;;
train-ticket-master;org.myproject.ms.monitoring;Item;hexToId;7;2;1;384;0;org.myproject.ms.monitoring.Item;org.myproject.ms.monitoring.Item
train-ticket-master;org.myproject.ms.monitoring;Item;hexToId;18;4;2;396;0;;
train-ticket-master;org.myproject.ms.monitoring;Item;toString;3;1;0;413;0;org.myproject.ms.monitoring.Item;org.myproject.ms.monitoring.Item
train-ticket-master;org.myproject.ms.monitoring;Item;getParentIdIfPresent;3;1;0;419;0;org.myproject.ms.monitoring.Item;org.myproject.ms.monitoring.Item
train-ticket-master;org.myproject.ms.monitoring;Item;hashCode;11;1;0;423;0;;
train-ticket-master;org.myproject.ms.monitoring;Item;equals;10;3;1;436;0;;
train-ticket-master;org.myproject.ms.monitoring;ItemAccessor;getCurrentSpan;0;1;0;9;0;;
train-ticket-master;org.myproject.ms.monitoring;ItemAccessor;isTracing;0;1;0;12;0;;
train-ticket-master;org.myproject.ms.monitoring;ItemAdjuster;adjust;0;1;1;8;0;;
train-ticket-master;org.myproject.ms.monitoring;ItemContext;baggageItems;0;1;0;9;0;;
train-ticket-master;org.myproject.ms.monitoring;ItemExtractor;joinTrace;0;1;1;8;0;;
train-ticket-master;org.myproject.ms.monitoring;ItemInjector;inject;0;1;2;8;0;;
train-ticket-master;org.myproject.ms.monitoring;ItemNamer;name;0;1;2;9;0;;
train-ticket-master;org.myproject.ms.monitoring;ItemReporter;report;0;1;1;8;0;;
train-ticket-master;org.myproject.ms.monitoring;ItemTextMap;iterator;0;1;0;9;0;;
train-ticket-master;org.myproject.ms.monitoring;ItemTextMap;put;0;1;2;12;0;;
train-ticket-master;org.myproject.ms.monitoring;Log;Log;5;2;2;16;0;;
train-ticket-master;org.myproject.ms.monitoring;Log;getTimestamp;3;1;0;26;0;;
train-ticket-master;org.myproject.ms.monitoring;Log;getEvent;3;1;0;30;0;;
train-ticket-master;org.myproject.ms.monitoring;Log;equals;10;3;1;34;0;;
train-ticket-master;org.myproject.ms.monitoring;Log;hashCode;8;1;0;47;0;;
train-ticket-master;org.myproject.ms.monitoring;Log;toString;3;1;0;57;0;;
train-ticket-master;org.myproject.ms.monitoring;NOItemAdjuster;adjust;3;1;1;7;0;;
train-ticket-master;org.myproject.ms.monitoring;NOItemReporter;report;2;1;1;7;0;;
train-ticket-master;org.myproject.ms.monitoring;Sampler;isSampled;0;1;1;8;0;;
train-ticket-master;org.myproject.ms.monitoring;StateItemAdjuster;adjust;4;1;1;8;0;;
train-ticket-master;org.myproject.ms.monitoring.instrument.async;ACAtcfg;postProcessBeforeInitialization;3;1;2;28;0;;
train-ticket-master;org.myproject.ms.monitoring.instrument.async;ACAtcfg;postProcessAfterInitialization;7;2;2;34;0;;
train-ticket-master;org.myproject.ms.monitoring.instrument.async;ADAtcfg;traceAsyncAspect;3;1;2;45;0;;
train-ticket-master;org.myproject.ms.monitoring.instrument.async;ADAtcfg;executorBeanPostProcessor;3;1;0;50;0;;
train-ticket-master;org.myproject.ms.monitoring.instrument.async;EBPProc;EBPProc;3;1;1;23;0;;
train-ticket-master;org.myproject.ms.monitoring.instrument.async;EBPProc;postProcessBeforeInitialization;3;1;2;27;0;;
train-ticket-master;org.myproject.ms.monitoring.instrument.async;EBPProc;postProcessAfterInitialization;15;2;2;33;0;;
train-ticket-master;org.myproject.ms.monitoring.instrument.async;LCTCall;LCTCall;4;1;4;20;0;;
train-ticket-master;org.myproject.ms.monitoring.instrument.async;LCTCall;LCTCall;4;1;5;26;0;;
train-ticket-master;org.myproject.ms.monitoring.instrument.async;LCTCall;call;9;1;0;32;0;org.myproject.ms.monitoring.instrument.async.LCTCall;org.myproject.ms.monitoring.instrument.async.LCTCall
train-ticket-master;org.myproject.ms.monitoring.instrument.async;LCTCall;startSpan;6;1;0;43;0;;
train-ticket-master;org.myproject.ms.monitoring.instrument.async;LCTRun;LCTRun;4;1;4;18;0;;
train-ticket-master;org.myproject.ms.monitoring.instrument.async;LCTRun;LCTRun;4;1;5;24;0;;
train-ticket-master;org.myproject.ms.monitoring.instrument.async;LCTRun;run;9;1;0;30;0;org.myproject.ms.monitoring.instrument.async.LCTRun;org.myproject.ms.monitoring.instrument.async.LCTRun
train-ticket-master;org.myproject.ms.monitoring.instrument.async;LCTRun;startSpan;6;1;0;41;0;;
train-ticket-master;org.myproject.ms.monitoring.instrument.async;LTACus;LTACus;4;1;2;18;0;;
train-ticket-master;org.myproject.ms.monitoring.instrument.async;LTACus;getAsyncExecutor;3;1;0;23;0;;
train-ticket-master;org.myproject.ms.monitoring.instrument.async;LTACus;getAsyncUncaughtExceptionHandler;3;1;0;28;0;;
train-ticket-master;org.myproject.ms.monitoring.instrument.async;LTExec;LTExec;4;1;2;28;0;;
train-ticket-master;org.myproject.ms.monitoring.instrument.async;LTExec;execute;12;2;1;33;0;org.myproject.ms.monitoring.instrument.async.LTExec;org.myproject.ms.monitoring.instrument.async.LTExec
train-ticket-master;org.myproject.ms.monitoring.instrument.async;LTExec;traceKeys;12;2;0;48;0;;
train-ticket-master;org.myproject.ms.monitoring.instrument.async;LTExec;spanNamer;12;2;0;62;0;;
train-ticket-master;org.myproject.ms.monitoring.instrument.async;LTTPTExec;LTTPTExec;4;1;2;33;0;;
train-ticket-master;org.myproject.ms.monitoring.instrument.async;LTTPTExec;execute;3;1;1;39;0;org.myproject.ms.monitoring.instrument.async.LTTPTExec;org.myproject.ms.monitoring.instrument.async.LTTPTExec
train-ticket-master;org.myproject.ms.monitoring.instrument.async;LTTPTExec;execute;3;1;2;44;0;org.myproject.ms.monitoring.instrument.async.LTTPTExec;org.myproject.ms.monitoring.instrument.async.LTTPTExec
train-ticket-master;org.myproject.ms.monitoring.instrument.async;LTTPTExec;submit;3;1;1;49;0;org.myproject.ms.monitoring.instrument.async.LTTPTExec;org.myproject.ms.monitoring.instrument.async.LTTPTExec
train-ticket-master;org.myproject.ms.monitoring.instrument.async;LTTPTExec;submit;3;1;1;54;0;org.myproject.ms.monitoring.instrument.async.LTTPTExec;org.myproject.ms.monitoring.instrument.async.LTTPTExec
train-ticket-master;org.myproject.ms.monitoring.instrument.async;LTTPTExec;submitListenable;3;1;1;59;0;org.myproject.ms.monitoring.instrument.async.LTTPTExec;org.myproject.ms.monitoring.instrument.async.LTTPTExec
train-ticket-master;org.myproject.ms.monitoring.instrument.async;LTTPTExec;submitListenable;3;1;1;64;0;org.myproject.ms.monitoring.instrument.async.LTTPTExec;org.myproject.ms.monitoring.instrument.async.LTTPTExec
train-ticket-master;org.myproject.ms.monitoring.instrument.async;LTTPTExec;getThreadPoolExecutor;3;1;0;69;0;;
train-ticket-master;org.myproject.ms.monitoring.instrument.async;LTTPTExec;destroy;4;1;0;74;0;;
train-ticket-master;org.myproject.ms.monitoring.instrument.async;LTTPTExec;afterPropertiesSet;4;1;0;79;0;;
train-ticket-master;org.myproject.ms.monitoring.instrument.async;LTTPTExec;tracer;6;2;0;85;0;;
train-ticket-master;org.myproject.ms.monitoring.instrument.async;LTTPTExec;traceKeys;12;2;0;92;0;;
train-ticket-master;org.myproject.ms.monitoring.instrument.async;LTTPTExec;spanNamer;12;2;0;105;0;;
train-ticket-master;org.myproject.ms.monitoring.instrument.async;SCTCall;SCTCall;4;1;4;18;0;;
train-ticket-master;org.myproject.ms.monitoring.instrument.async;SCTCall;SCTCall;4;1;5;24;0;;
train-ticket-master;org.myproject.ms.monitoring.instrument.async;SCTCall;call;9;1;0;30;0;org.myproject.ms.monitoring.instrument.async.SCTCall;org.myproject.ms.monitoring.instrument.async.SCTCall
train-ticket-master;org.myproject.ms.monitoring.instrument.async;SCTCall;startSpan;7;2;0;41;0;;
train-ticket-master;org.myproject.ms.monitoring.instrument.async;SCTCall;close;8;2;1;50;0;;
train-ticket-master;org.myproject.ms.monitoring.instrument.async;SCTRun;SCTRun;4;1;4;16;0;;
train-ticket-master;org.myproject.ms.monitoring.instrument.async;SCTRun;SCTRun;4;1;5;22;0;;
train-ticket-master;org.myproject.ms.monitoring.instrument.async;SCTRun;run;9;1;0;28;0;org.myproject.ms.monitoring.instrument.async.SCTRun;org.myproject.ms.monitoring.instrument.async.SCTRun
train-ticket-master;org.myproject.ms.monitoring.instrument.async;SCTRun;startSpan;7;2;0;39;0;;
train-ticket-master;org.myproject.ms.monitoring.instrument.async;SCTRun;close;8;2;1;48;0;;
train-ticket-master;org.myproject.ms.monitoring.instrument.async;TAAsp;TAAsp;5;1;3;29;0;;
train-ticket-master;org.myproject.ms.monitoring.instrument.async;TAAsp;traceBackgroundThread;12;1;1;35;0;;
train-ticket-master;org.myproject.ms.monitoring.instrument.async;TAAsp;traceThreadPoolTaskExecutor;8;2;1;51;0;org.myproject.ms.monitoring.instrument.async.TAAsp;org.myproject.ms.monitoring.instrument.async.TAAsp
train-ticket-master;org.myproject.ms.monitoring.instrument.async;TAAsp;getMethod;5;1;2;62;0;;
train-ticket-master;org.myproject.ms.monitoring.instrument.async;TCCall;TCCall;3;1;3;16;0;;
train-ticket-master;org.myproject.ms.monitoring.instrument.async;TCCall;startSpan;3;1;0;20;0;;
train-ticket-master;org.myproject.ms.monitoring.instrument.async;TCCall;close;5;2;1;25;0;;
train-ticket-master;org.myproject.ms.monitoring.instrument.async;TEServ;TEServ;3;1;4;28;0;;
train-ticket-master;org.myproject.ms.monitoring.instrument.async;TEServ;TEServ;5;1;2;33;0;;
train-ticket-master;org.myproject.ms.monitoring.instrument.async;TEServ;TEServ;7;1;5;39;0;;
train-ticket-master;org.myproject.ms.monitoring.instrument.async;TEServ;execute;4;1;1;48;0;org.myproject.ms.monitoring.instrument.async.TEServ;org.myproject.ms.monitoring.instrument.async.TEServ
train-ticket-master;org.myproject.ms.monitoring.instrument.async;TEServ;shutdown;3;1;0;55;0;;
train-ticket-master;org.myproject.ms.monitoring.instrument.async;TEServ;shutdownNow;3;1;0;60;0;;
train-ticket-master;org.myproject.ms.monitoring.instrument.async;TEServ;isShutdown;3;1;0;65;0;;
train-ticket-master;org.myproject.ms.monitoring.instrument.async;TEServ;isTerminated;3;1;0;70;0;;
train-ticket-master;org.myproject.ms.monitoring.instrument.async;TEServ;awaitTermination;3;1;2;75;0;;
train-ticket-master;org.myproject.ms.monitoring.instrument.async;TEServ;submit;4;1;1;80;0;org.myproject.ms.monitoring.instrument.async.TEServ;org.myproject.ms.monitoring.instrument.async.TEServ
train-ticket-master;org.myproject.ms.monitoring.instrument.async;TEServ;submit;4;1;2;87;0;org.myproject.ms.monitoring.instrument.async.TEServ;org.myproject.ms.monitoring.instrument.async.TEServ
train-ticket-master;org.myproject.ms.monitoring.instrument.async;TEServ;submit;4;1;1;94;0;org.myproject.ms.monitoring.instrument.async.TEServ;org.myproject.ms.monitoring.instrument.async.TEServ
train-ticket-master;org.myproject.ms.monitoring.instrument.async;TEServ;invokeAll;3;1;1;101;0;org.myproject.ms.monitoring.instrument.async.TEServ;org.myproject.ms.monitoring.instrument.async.TEServ
train-ticket-master;org.myproject.ms.monitoring.instrument.async;TEServ;invokeAll;3;1;3;106;0;org.myproject.ms.monitoring.instrument.async.TEServ;org.myproject.ms.monitoring.instrument.async.TEServ
train-ticket-master;org.myproject.ms.monitoring.instrument.async;TEServ;invokeAny;3;1;1;112;0;org.myproject.ms.monitoring.instrument.async.TEServ;org.myproject.ms.monitoring.instrument.async.TEServ
train-ticket-master;org.myproject.ms.monitoring.instrument.async;TEServ;invokeAny;3;1;3;117;0;org.myproject.ms.monitoring.instrument.async.TEServ;org.myproject.ms.monitoring.instrument.async.TEServ
train-ticket-master;org.myproject.ms.monitoring.instrument.async;TEServ;wrapCallableCollection;9;3;1;123;0;org.myproject.ms.monitoring.instrument.async.TEServ;org.myproject.ms.monitoring.instrument.async.TEServ
train-ticket-master;org.myproject.ms.monitoring.instrument.async;TEServ;tracer;6;2;0;134;0;;
train-ticket-master;org.myproject.ms.monitoring.instrument.async;TEServ;traceKeys;6;2;0;141;0;;
train-ticket-master;org.myproject.ms.monitoring.instrument.async;TEServ;spanNamer;6;2;0;148;0;;
train-ticket-master;org.myproject.ms.monitoring.instrument.async;TSEServ;TSEServ;3;1;4;17;0;;
train-ticket-master;org.myproject.ms.monitoring.instrument.async;TSEServ;getScheduledExecutorService;3;1;0;22;0;;
train-ticket-master;org.myproject.ms.monitoring.instrument.async;TSEServ;schedule;4;1;3;26;0;org.myproject.ms.monitoring.instrument.async.TSEServ;org.myproject.ms.monitoring.instrument.async.TSEServ
train-ticket-master;org.myproject.ms.monitoring.instrument.async;TSEServ;schedule;4;1;3;32;0;org.myproject.ms.monitoring.instrument.async.TSEServ;org.myproject.ms.monitoring.instrument.async.TSEServ
train-ticket-master;org.myproject.ms.monitoring.instrument.async;TSEServ;scheduleAtFixedRate;4;1;4;38;0;org.myproject.ms.monitoring.instrument.async.TSEServ;org.myproject.ms.monitoring.instrument.async.TSEServ
train-ticket-master;org.myproject.ms.monitoring.instrument.async;TSEServ;scheduleWithFixedDelay;4;1;4;44;0;org.myproject.ms.monitoring.instrument.async.TSEServ;org.myproject.ms.monitoring.instrument.async.TSEServ
train-ticket-master;org.myproject.ms.monitoring.instrument.messaging.websocket;TWSAConf;registerStompEndpoints;2;1;1;40;0;;
train-ticket-master;org.myproject.ms.monitoring.instrument.messaging.websocket;TWSAConf;configureClientOutboundChannel;3;1;1;45;0;;
train-ticket-master;org.myproject.ms.monitoring.instrument.messaging.websocket;TWSAConf;configureClientInboundChannel;3;1;1;51;0;;
train-ticket-master;org.myproject.ms.monitoring.instrument.msg;ATCInter;ATCInter;6;1;4;33;0;;
train-ticket-master;org.myproject.ms.monitoring.instrument.msg;ATCInter;getTracer;3;1;0;42;0;;
train-ticket-master;org.myproject.ms.monitoring.instrument.msg;ATCInter;getTraceKeys;3;1;0;46;0;;
train-ticket-master;org.myproject.ms.monitoring.instrument.msg;ATCInter;getSpanInjector;3;1;0;50;0;;
train-ticket-master;org.myproject.ms.monitoring.instrument.msg;ATCInter;buildSpan;9;1;1;55;0;;
train-ticket-master;org.myproject.ms.monitoring.instrument.msg;ATCInter;getChannelName;15;5;1;64;0;;
train-ticket-master;org.myproject.ms.monitoring.instrument.msg;ATCInter;getMessageChannelName;3;1;1;82;0;org.myproject.ms.monitoring.instrument.msg.ATCInter;org.myproject.ms.monitoring.instrument.msg.ATCInter
train-ticket-master;org.myproject.ms.monitoring.instrument.msg;HBMExtra;joinTrace;13;4;1;13;0;org.myproject.ms.monitoring.instrument.msg.HBMExtra;org.myproject.ms.monitoring.instrument.msg.HBMExtra
train-ticket-master;org.myproject.ms.monitoring.instrument.msg;HBMExtra;generateTraceIdIfMissing;6;2;1;29;0;org.myproject.ms.monitoring.instrument.msg.HBMExtra;org.myproject.ms.monitoring.instrument.msg.HBMExtra
train-ticket-master;org.myproject.ms.monitoring.instrument.msg;HBMExtra;extractSpanFromHeaders;27;6;2;36;0;org.myproject.ms.monitoring.instrument.msg.HBMExtra;org.myproject.ms.monitoring.instrument.msg.HBMExtra
train-ticket-master;org.myproject.ms.monitoring.instrument.msg;HBMExtra;hasHeader;3;1;2;67;0;;
train-ticket-master;org.myproject.ms.monitoring.instrument.msg;HBMExtra;setParentIdIfApplicable;6;2;3;71;0;;
train-ticket-master;org.myproject.ms.monitoring.instrument.msg;HBMExtra;unprefixedKey;3;1;1;79;0;;
train-ticket-master;org.myproject.ms.monitoring.instrument.msg;HBMInject;HBMInject;3;1;1;17;0;;
train-ticket-master;org.myproject.ms.monitoring.instrument.msg;HBMInject;inject;11;3;2;21;0;org.myproject.ms.monitoring.instrument.msg.HBMInject;org.myproject.ms.monitoring.instrument.msg.HBMInject
train-ticket-master;org.myproject.ms.monitoring.instrument.msg;HBMInject;isSampled;3;1;2;34;0;;
train-ticket-master;org.myproject.ms.monitoring.instrument.msg;HBMInject;addHeaders;20;4;2;38;0;org.myproject.ms.monitoring.instrument.msg.HBMInject;org.myproject.ms.monitoring.instrument.msg.HBMInject
train-ticket-master;org.myproject.ms.monitoring.instrument.msg;HBMInject;addAnnotations;14;4;3;59;0;org.myproject.ms.monitoring.instrument.msg.HBMInject;org.myproject.ms.monitoring.instrument.msg.HBMInject
train-ticket-master;org.myproject.ms.monitoring.instrument.msg;HBMInject;addPayloadAnnotations;6;2;3;75;0;org.myproject.ms.monitoring.instrument.msg.HBMInject;org.myproject.ms.monitoring.instrument.msg.HBMInject
train-ticket-master;org.myproject.ms.monitoring.instrument.msg;HBMInject;tagIfEntryMissing;5;2;3;84;0;;
train-ticket-master;org.myproject.ms.monitoring.instrument.msg;HBMInject;addHeader;5;2;3;90;0;;
train-ticket-master;org.myproject.ms.monitoring.instrument.msg;HBMInject;getFirst;3;1;1;96;0;;
train-ticket-master;org.myproject.ms.monitoring.instrument.msg;HBMInject;prefixedKey;6;2;1;100;0;;
train-ticket-master;org.myproject.ms.monitoring.instrument.msg;ITCInter;ITCInter;3;1;4;15;0;;
train-ticket-master;org.myproject.ms.monitoring.instrument.msg;ITCInter;shouldIntercept;8;3;2;21;0;;
train-ticket-master;org.myproject.ms.monitoring.instrument.msg;MTMap;MTMap;3;1;1;21;0;;
train-ticket-master;org.myproject.ms.monitoring.instrument.msg;MTMap;iterator;7;2;0;25;0;;
train-ticket-master;org.myproject.ms.monitoring.instrument.msg;MTMap;put;13;3;2;35;0;;
train-ticket-master;org.myproject.ms.monitoring.instrument.msg;TCInter;TCInter;3;1;4;21;0;;
train-ticket-master;org.myproject.ms.monitoring.instrument.msg;TCInter;afterSendCompletion;11;3;4;27;0;org.myproject.ms.monitoring.instrument.msg.TCInter;org.myproject.ms.monitoring.instrument.msg.TCInter
train-ticket-master;org.myproject.ms.monitoring.instrument.msg;TCInter;containsServerReceived;11;4;1;39;0;;
train-ticket-master;org.myproject.ms.monitoring.instrument.msg;TCInter;preSend;17;2;2;51;0;org.myproject.ms.monitoring.instrument.msg.TCInter;org.myproject.ms.monitoring.instrument.msg.TCInter
train-ticket-master;org.myproject.ms.monitoring.instrument.msg;TCInter;startSpan;9;3;3;70;0;;
train-ticket-master;org.myproject.ms.monitoring.instrument.msg;TCInter;beforeHandle;8;2;3;80;0;;
train-ticket-master;org.myproject.ms.monitoring.instrument.msg;TCInter;afterMessageHandled;10;3;4;91;0;org.myproject.ms.monitoring.instrument.msg.TCInter;org.myproject.ms.monitoring.instrument.msg.TCInter
train-ticket-master;org.myproject.ms.monitoring.instrument.msg;TCInter;addErrorTag;5;2;1;105;0;;
